Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
7yi9uA-LmrGpG6OOuK2byg,Hong Kong Chinese Restaurant,6297 Forest Ave,"{'latitude': 40.710983, 'longitude': -73.904869}",21,4,11385
u5-S5ElOzXnavuZ2gFsCpg,Manting,150 W 49th St,"{'latitude': 40.7601476826859, 'longitude': -73.9829980954528}",185,3.5,10019
OyUqDYNctt81gsNLvfHp5A,Homei Restaurant,222 Malcolm X Blvd,"{'latitude': 40.6854858398438, 'longitude': -73.9298324584961}",13,4,11221
rsbjGGa8kh14ZWYSnK5rGQ,Jac Mao,1771 Hylan Blvd,"{'latitude': 40.5859153194951, 'longitude': -74.0929840380287}",132,3.5,10305
zPMSuQJRpXi11G_Tqv1LJQ,Mr. Wonton,78-05 Jamaica Ave,"{'latitude': 40.6919899, 'longitude': -73.8639984}",23,4,11421
q2bIyvU8CQwiB6xe_iVs0g,Fan Fried Rice Bar,525 Dekalb Ave,"{'latitude': 40.69099, 'longitude': -73.95587}",45,5,11205
k34VgKhpuIRPEr8vKSMwjA,Chung Chun Kitchen,338 Myrtle Ave,"{'latitude': 40.69314, 'longitude': -73.973}",21,3.5,11205
0odtQty6tMRPQ7UrNysUxw,Wen Gee House,287 Van Brunt St,"{'latitude': 40.678898, 'longitude': -74.010712}",11,3.5,11231
NmJ2xtfZrscfWB_a5wEbXQ,Home's Kitchen Chinese Restaurant,22 E 21st St,"{'latitude': 40.73944, 'longitude': -73.98913}",178,3.5,10010
sR-KTsDa4vafaDak9Ik2sQ,Hunan House,40 W 56th St,"{'latitude': 40.76292, 'longitude': -73.97653}",244,3.5,10019
zZkplEhRoGcsDxPgXpxEdQ,New Hong Kong House,1222 Cortelyou Rd,"{'latitude': 40.64009, 'longitude': -73.96632}",17,4,11218
AxalkZb61r5Ks7l1yhhIHQ,Savour Sichuan,108 W 39th St,"{'latitude': 40.75311, 'longitude': -73.98614}",188,3.5,10018
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,65 W 55th St,"{'latitude': 40.762849, 'longitude': -73.977189}",289,3.5,10019
cGSLzPA_SCWrN3cyT86Nhw,Dunhuang Noodles - Upper West,1268 Amsterdam Ave,"{'latitude': 40.81106, 'longitude': -73.95818}",52,3.5,10027
zubN8Ve-RyoljRZV4NRxEQ,Wo Hop,17 Mott St,"{'latitude': 40.7142239034582, 'longitude': -73.9988691693115}",1300,3.5,10013
rYw5rQbWRX9buZHZbxqWdA,Congee Village,100 Allen St,"{'latitude': 40.7187, 'longitude': -73.99031}",1463,3.5,10002
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,3600 Broadway,"{'latitude': 40.828384, 'longitude': -73.948674}",615,4,10031
rHDfGuLVfI6WO4kyFIDwRw,Shun Lee West & Cafe,43 W 65th St,"{'latitude': 40.772827, 'longitude': -73.981446}",1,1,10023
rlJ2Moc6A9R3qpYJlR8D3Q,Bamboo Express,772 Flatbush Ave,"{'latitude': 40.65395, 'longitude': -73.95993}",29,4,11226
xJbr2o_5RZZYwVaFz0D14Q,Chinese Graffiti,171 Avenue A,"{'latitude': 40.72835, 'longitude': -73.98204}",18,4.5,10009
YE2FPm9o32ojTG2_1pJBYw,China House,55-01 Metropolitan Ave,"{'latitude': 40.7131484469408, 'longitude': -73.9087347686291}",4,5,11385
dSZH0XgoZ-AT0qezA9Xx-g,King's Wok,4912 30th Ave,"{'latitude': 40.76005, 'longitude': -73.90741}",19,3.5,11377
x64xHVZoQj1ZOjzPqVprkw,Little Tong Noodle Shop,177 1st Ave,"{'latitude': 40.72937, 'longitude': -73.98424}",238,4,10003
LT0yyLNM84EiJj9DL0rfHA,Hui Restaurant & Bar,314 E 70th St,"{'latitude': 40.76701, 'longitude': -73.95846}",72,4,10021
XjPfgkSP-RDEkq_ox8fE3A,King's Chef,4311 28th Ave,"{'latitude': 40.764358, 'longitude': -73.910705}",38,4,11103
D13m2P0qKQUWNqIW-lpHZg,Yaso Tangbao,220 E 42nd St,"{'latitude': 40.74998, 'longitude': -73.973}",226,4,10017
Yj3pRPnIG05AjRfGP0Afjg,Mei Chung Mei Restaurant,157 W 231st St,"{'latitude': 40.8784523010254, 'longitude': -73.902961730957}",18,4,10463
Z263fPuSX3B3xNE7izgirw,New Wah On Restaurant,986 Sutter Ave,"{'latitude': 40.671097, 'longitude': -73.882299}",8,4.5,11208
8td6qiBvZ-En6gSpPjXWzQ,Shanghai Zhen Gong Fu 上海真功夫,86-16 Queens Blvd,"{'latitude': 40.73599, 'longitude': -73.87735}",100,4,11373
wDRgZ1i7xcJ51xgtfO-fxQ,Asura Asian Bistro,235 W 35th St,"{'latitude': 40.7522492, 'longitude': -73.991222}",302,3.5,10001
EV2grf7NhNHQTmBXfu1-NA,Dragon Gate Chinese Cuisine,1944 37th St,"{'latitude': 40.778622, 'longitude': -73.9026148701016}",21,4,11105
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,72-06 Austin,"{'latitude': 40.71903, 'longitude': -73.84249}",115,4,11375
XiIBASyS65DX3E_staW0JQ,Xi'an Famous Foods,2675 Broadway,"{'latitude': 40.79847, 'longitude': -73.96934}",354,4,10025
BLYomPDQX5HkNWFJ2Lxfpg,Szechuan Delight Restaurant,152 7th Ave,"{'latitude': 40.67254, 'longitude': -73.97706}",99,3,11215
sGwQYKPaMJ-tD2E4fQ0EJQ,Jardin De China,3737 Junction Blvd,"{'latitude': 40.7506089, 'longitude': -73.8700722}",198,4,11368
bSi2f2TaOr4RVTI5eFt0wQ,Taste Of North China,75 Montgomery St,"{'latitude': 40.7167868, 'longitude': -74.0377625661521}",193,3,7302
7erFgHiQmw7ZJfVPmOjeeA,M Shanghai Bistro & Garden,292 Grand St,"{'latitude': 40.71293, 'longitude': -73.95757}",412,3.5,11211
eN7MYNtDzaMzk4WptrVw3A,Lucky Garden,2460 Nostrand Ave,"{'latitude': 40.624759, 'longitude': -73.946823}",22,4,11210
s5JNxy0eAFgxS2Poi73ODw,Málà Project,41 W 46th St,"{'latitude': 40.75693, 'longitude': -73.98056}",171,4,10036
ubeG-hyIV8qoSSAk_pAZ2A,No Pork Halal Kitchen,50 4th Ave,"{'latitude': 40.68332, 'longitude': -73.97936}",109,4,11217
Xf6e3HaP0AgMBxY7dEDkOA,99 Favor Taste,285 Grand St,"{'latitude': 40.7176199, 'longitude': -73.99249}",1608,4,10002
ZpifrJsBsz7RUT1_Tyu9nQ,Hot Space,774 51st St,"{'latitude': 40.64068, 'longitude': -74.00476}",113,4.5,11220
PQSrlPW8BGZr8AsgCxVcWQ,Weng Garden,872 Hancock St,"{'latitude': 40.685707, 'longitude': -73.920722}",11,3.5,11233
XoxEVVf5Ci8nibQ-Q4P0nQ,Chinese Musician Restaurant,151 Greenpoint Ave,"{'latitude': 40.7303597, 'longitude': -73.9537321}",121,3,11222
LJntAPKObO0OfydYm3_bzQ,Kings Co Imperial,168 1/2 Delancey St,"{'latitude': 40.7179421782795, 'longitude': -73.9854200459023}",28,4,10002
bcqTacyE-0XDaZYG_xbTBQ,The Tang,120 1st Ave,"{'latitude': 40.72703, 'longitude': -73.98539}",296,4,10009
OfqANzeWRlZrdHQuG7pI0w,China Chalet,47 Broadway,"{'latitude': 40.7065032987417, 'longitude': -74.012940146627}",161,3,10006
Qsc2DrX3IR-uGfwnUlOzcA,Lotus Express,4840 Broadway,"{'latitude': 40.86627, 'longitude': -73.9246}",50,4,10034
VW2Epq3C8jqysu6Edpu-RA,Atlas Kitchen,258 W 109th St,"{'latitude': 40.80332, 'longitude': -73.9668}",65,4,10025
mRhPjOOf17Q-a8CwLbmBvA,Empire Express,319 9th St,"{'latitude': 40.66918, 'longitude': -73.98567}",35,3.5,11215
qH8PVeddtVs9cKN2pwgdkQ,Hwa Yuan,42 E Broadway,"{'latitude': 40.7137, 'longitude': -73.99598}",175,4,10002
MaZWYgvu08NLQVRcDGGvqQ,Zhen Wei Fang,207 Bowery,"{'latitude': 40.72128, 'longitude': -73.99343}",113,4,10002
g42C_GsiLWzbVY2OZQsoyw,Ho May Kitchen,100 Woodpoint Rd,"{'latitude': 40.7186, 'longitude': -73.94072}",12,4,11211
yuXmo3XGH_G-wY7g3gpeAg,Wing Hua,508 Court St,"{'latitude': 40.676475, 'longitude': -73.999031}",36,3.5,11231
mxjv5RgkTr5qw3wjr2fXmA,Xi'an Famous Foods,68 Kenmare St,"{'latitude': 40.7209126, 'longitude': -73.996264}",174,4,10012
3DmJv5rHFNyQykaUiXBOvA,Hop Lee Kitchen,992 Manhattan Ave,"{'latitude': 40.7329099, 'longitude': -73.95455}",35,3,11222
LqL-SEhj2m19dWBz0q-vqA,General Deb's,24 Irving Ave,"{'latitude': 40.7051, 'longitude': -73.9252999}",49,3.5,11237
eUFzb1iKTBlc-ScxSW6NCw,China Kettle,6606 Ave U,"{'latitude': 40.6173427, 'longitude': -73.9106508}",36,4,11234
C6NvtFvXo86_kEWi3qBYWQ,Golden Dragon,3406 31st Ave,"{'latitude': 40.76287, 'longitude': -73.92097}",68,3.5,11106
ak9vroilf-vpA_GSNWX2Jg,Imperial Palace,13613 37th Ave,"{'latitude': 40.761867, 'longitude': -73.830619}",395,4,11354
AEkpyAGcVe5NgH2Nb7fCNQ,Nuevo Jardin De China Restaurant,3205 Broadway,"{'latitude': 40.7615513755699, 'longitude': -73.9243148820204}",198,3.5,11106
d1pRHsBuYCZ4hdk0dyjE-g,Jade Chinese Restaurant,8159 Lefferts Blvd,"{'latitude': 40.7080256, 'longitude': -73.8306941}",40,4,11415
QFOYvQK9y2jM7ue-DXkw2g,Family Garden,1709 Foster Ave,"{'latitude': 40.635335, 'longitude': -73.960987}",24,4,11230
DH6vM_NdIN5q-xfiHnJ3mA,Red Bowl,208 Bedford Ave,"{'latitude': 40.7170493866292, 'longitude': -73.958762175149}",248,3.5,11211
croh2zWlbPyCQTNS11klcg,China River,258 W 44th St,"{'latitude': 40.7581711239604, 'longitude': -73.9883149042726}",128,4,10036
0GftSP2dRwEzujkv2VKIgA,Wok Wok,11 Mott St,"{'latitude': 40.71406, 'longitude': -73.99883}",736,4,10013
3OT1deSiIYhrcXWJ1sD3wA,Shui Mei Cafe,67 E Broadway,"{'latitude': 40.7135318, 'longitude': -73.9948386}",35,4.5,10002
jY24wzoHi-DSHYSybWao7w,Ting Hua New Kitchen,351 Smith St,"{'latitude': 40.679817, 'longitude': -73.99488}",45,3,11231
8FJ8XVa-duF8rPeyfscUPg,Auntie Guan's Kitchen,219 E 23rd St,"{'latitude': 40.73852, 'longitude': -73.98201}",126,3.5,10011
#NAME?,Chong Qing Xiao Mian II,82 2nd Ave,"{'latitude': 40.72645, 'longitude': -73.98884}",31,4,10003
OX2B4KARPKNTxC39wpcqDA,A & C Kitchen,136 Avenue C,"{'latitude': 40.72501, 'longitude': -73.978}",31,3.5,10009
XDv71A1J3aIOu_W5sVzZ2w,SHI MIAODAO Yunnan Rice Noodle,33 Saint Marks Pl,"{'latitude': 40.72904, 'longitude': -73.9881}",69,4.5,10003
#NAME?,Kamshing,1608 Avenue H,"{'latitude': 40.62998, 'longitude': -73.96099}",12,4,11230
YY-qRDgWpHM4Rf7PZ2zwmw,Little Tong Noodle Shop,235 E 53rd St,"{'latitude': 40.75721, 'longitude': -73.96799}",54,4,10022
ipv4lBvbfVzCnSahqrJckQ,Little Pepper,18-24 College Point Blvd,"{'latitude': 40.78245, 'longitude': -73.84618}",281,4,11356
rEbwps11tIERRkwQrIXQog,Hakkasan,311 W 43rd St,"{'latitude': 40.758619, 'longitude': -73.989961}",842,3.5,10036
ApjmgPwYXgrb0JurjQZO4w,Fortune Cookie Chinese Kitchen,611 Manhattan Ave,"{'latitude': 40.72338, 'longitude': -73.9507}",40,3.5,11222
_f6jjUliJY8IVrgkcgG_zw,Lee Good Taste,2686 Pitkin Ave,"{'latitude': 40.6751870148044, 'longitude': -73.8729380071163}",12,4.5,11208
ekXcaHSWrvmSQafJHIU-Dw,China Moon,1068 Rutland Rd,"{'latitude': 40.66391, 'longitude': -73.92424}",9,4.5,11212
U74_3F7r3tMhd6dmTmDBxQ,Macao trading,311 Church St,"{'latitude': 40.71962, 'longitude': -74.00391}",708,4,10013
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,2651 Broadway,"{'latitude': 40.797859, 'longitude': -73.969948}",516,4,10025
Qn-qGoIkj-9uApdxb_VTeA,La Vie en Szechuan,14 E 33rd St,"{'latitude': 40.7473584983999, 'longitude': -73.9843980932541}",408,3.5,10016
Qgv2vyUV-DwK8YwrhU-jtw,Lan Sheng Restaurant,128 W 36th St,"{'latitude': 40.7517141867087, 'longitude': -73.9883603449123}",102,3.5,10018
aZgXYxitXJ23AVi5rRLMsg,Peppercorn Kitchen,289 Mercer St,"{'latitude': 40.730193, 'longitude': -73.9940691}",81,4,10003
_7rU61c3WTVfPS_-FNup8g,J J Chan's Garden,7521 31st Ave,"{'latitude': 40.7587084, 'longitude': -73.8922443}",108,3.5,11370
5uTJ_4fWfT1ImuwCLN9xGA,Shanghai Best,95 Montgomery St,"{'latitude': 40.7168947, 'longitude': -74.0387484}",345,3,7302
4PG9npz7q_LP2H5LfDjWig,#1 Garden Chinese,221 Prospect Park W,"{'latitude': 40.660046, 'longitude': -73.980313}",56,3.5,11215
VKVKKCxE9aU6rgfGEkD0_A,Chen's Garden,11046 Flatlands Ave,"{'latitude': 40.6500633, 'longitude': -73.8909008}",11,4,11207
U2x299aFPwXRYXlMxyO4tw,New Golden Dragon Restaurant,398 W 145th St,"{'latitude': 40.8242006, 'longitude': -73.9455163}",26,4,10031
g512kssHLLTdDbUJHTmJFw,Stick To My Pot Potsticker,224 W 35th St,"{'latitude': 40.75202, 'longitude': -73.99121}",12,4.5,10001
A_fZL0ir_actclrL-ePTOw,JJ Kitchen,475 Myrtle Ave,"{'latitude': 40.69354, 'longitude': -73.96627}",10,4,11205
Lr8pyIPm3SsVcT3IlCXwcw,Noodle King of NYC,513 6th Ave,"{'latitude': 40.73699, 'longitude': -73.99744}",68,4.5,10011
GrxbGiLMkl1jd665k1lbIQ,LULU Chinese,7806 101 Ave,"{'latitude': 40.6803, 'longitude': -73.85944}",7,3.5,11416
ikVDSp8YhAYuy0Lua1hpDA,Great Wall,2234 1st Ave,"{'latitude': 40.795074, 'longitude': -73.935684}",12,4,10029
w0pDi_iMZd5MqYQ7t5q1dQ,Christopher's Golden Woks,159 Christopher St,"{'latitude': 40.73284, 'longitude': -74.00836}",49,3.5,10014
IBMaz2RZPkU1Ng9b8A6ywg,Lin's Kitchen,70-24 35th Ave,"{'latitude': 40.75051, 'longitude': -73.8955064}",40,3.5,11372
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,3141 Broadway,"{'latitude': 40.81403, 'longitude': -73.95983}",205,4,10027
czQm6Ull9V6b-64amhUMyA,Good Taste Restaurant,3371 Broadway,"{'latitude': 40.8214624, 'longitude': -73.9543845}",47,4,10031
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,3320 Broadway,"{'latitude': 40.760806, 'longitude': -73.923281}",42,3.5,11106
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,423 9th Ave,"{'latitude': 40.753277148143, 'longitude': -73.996643608314}",79,3.5,10001
XaEFFUabnbH8ZF7ccmSAlQ,South Of The Clouds,16 W 8th St,"{'latitude': 40.73264, 'longitude': -73.99752}",153,4,10011
iFAAI-7NoceHYVybom5SyA,New Peking,7715 37th Ave,"{'latitude': 40.7494475, 'longitude': -73.8884253}",54,3.5,11372
A_e9adJ7v_U7trur2JMrgA,Grill On Lee,108 Lee Ave,"{'latitude': 40.7044641162683, 'longitude': -73.9587070047855}",12,4,11211
_FeMTFEx8aHOaSusblkVzA,Yaso Tangbao,253 36th St,"{'latitude': 40.65614, 'longitude': -74.00725}",51,4,11232
3qK7p7vhthzsUC0_aYTlrA,Taste of China,1078 Nostrand Ave,"{'latitude': 40.661731, 'longitude': -73.951042}",7,3.5,11225
oXkCGBRjP-qERDlEgPlwxQ,Precious Island Dim Sum,366 New Dorp Ln,"{'latitude': 40.570595, 'longitude': -74.110448}",122,4,10306
56wxE888GknVcUeAXBfqFw,Shanghai Lee,157 Franklin St,"{'latitude': 40.7318, 'longitude': -73.9582099}",119,3,11222
iCjntZ9WI6Vl_onP_JqZPA,No 1 Chinese Restaurant,479 Ralph Ave,"{'latitude': 40.67289, 'longitude': -73.92191}",16,3,11233
KFmlknh94aV5MjFpZtsVqA,New Star,2212 Ave X,"{'latitude': 40.592772, 'longitude': -73.947705}",42,3.5,11235
wPL0epJzosoFRYox1a5lvA,New Golden Star,4247 Broadway,"{'latitude': 40.8498685, 'longitude': -73.9362273}",75,3.5,10033
E1QQuFMX7DAEt8jV4attkA,Taste Good,18 W 25th St,"{'latitude': 40.7433836718734, 'longitude': -73.9901636441803}",89,3.5,10010
OXTcpNk9ZXuOxPnjpcSs7w,Pearl Garden,14508 14th Ave,"{'latitude': 40.786695, 'longitude': -73.8219}",83,4,11357
4FD0TAxe70nb3ngk3sXF9Q,Uluh,152 2nd Ave,"{'latitude': 40.7293403, 'longitude': -73.9866071}",79,4,10003
_fZQDgmasvWBtCTj9583lg,Wok Express,2133 3rd Ave,"{'latitude': 40.798202, 'longitude': -73.939417}",10,4,10035
02wYNDGNJpxv-oIQpT0oRA,Little China City,371 E Fordham Rd,"{'latitude': 40.8619347, 'longitude': -73.8915787}",21,4.5,10458
31fcTAZjm1MG7abejOiI-Q,Long Cheng,2977 Fulton St,"{'latitude': 40.68004, 'longitude': -73.88503}",4,4.5,11208
Jr8S-deYDqbDoo-eJI7nyg,Empire Szechuan Garden,4342 46th St,"{'latitude': 40.7442226, 'longitude': -73.9186565}",35,3.5,11104
CKG7LVmSlvI93scyb1aVeg,Mr Wonton,73 7th Ave,"{'latitude': 40.67517, 'longitude': -73.97481}",178,3.5,11217
m4Q7Te--vJwBPi6j1_1mfg,XIN,8320 3rd Ave,"{'latitude': 40.62518, 'longitude': -74.03067}",76,3.5,11209
ikx8R8u2lmxhpLGByCjgPw,House Special 甘來飯店,171 Hester St,"{'latitude': 40.71785, 'longitude': -73.9967999}",31,4.5,10013
#NAME?,Dim Sum Palace,47 W 55th St,"{'latitude': 40.76259, 'longitude': -73.97681}",198,4,10019
LpfsAZ7mBmK1om17S477zA,Zhen Good Taste,5961 69th St,"{'latitude': 40.72182, 'longitude': -73.89278}",30,4,11378
E_V_pCjtbvdniE8ECOMg3Q,Great Wall Chinese Restaurant,87-12 Astoria Blvd,"{'latitude': 40.7638765, 'longitude': -73.8816184}",19,4,11369
aZMVSzm1ypJOkRsLVaMUVA,New Chin Chin Wu Restaurant,1615 Church Ave,"{'latitude': 40.64904, 'longitude': -73.96446}",5,4,11226
4fQuriJ0mFzzG6RE1cRV5A,Halal Kitchen,4214 Greenpoint Ave,"{'latitude': 40.74051, 'longitude': -73.92241}",30,3.5,11104
W-i6X2KWxRjsG05CgIM9ow,Hardee,771 Saratoga Ave,"{'latitude': 40.6618899485811, 'longitude': -73.9153899997473}",7,4,11212
AeLz0uoZH3hxmkcXlwUIGg,Yip's,18 Beaver St,"{'latitude': 40.70482, 'longitude': -74.01238}",98,3.5,10004
bT4CDzyhV-frXV6ijvXnvw,Super Taste,26 Eldridge St,"{'latitude': 40.71513, 'longitude': -73.99341}",511,4,10002
z6HMM_cSraJFkQFvSjWGDA,Lucky Chinese Restaurant,5008 69th St,"{'latitude': 40.7367175, 'longitude': -73.8960949}",20,4,11377
Dh2I2jRTXE7oDCfuA9vCoQ,Super China Pagoda,4720 30th Ave,"{'latitude': 40.7610039, 'longitude': -73.9091797}",40,3.5,11103
xVduej7-JiPrZzsFXIkIDw,Lazy Siu's,742 Driggs Ave,"{'latitude': 40.71261, 'longitude': -73.96077}",4,5,11211
R3UNnA8EbjhNWBHS0wJ0VA,Grand Sichuan Eastern,1049 2nd Ave,"{'latitude': 40.75831, 'longitude': -73.96636}",240,3.5,10022
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,58 E 8th St,"{'latitude': 40.7308968437954, 'longitude': -73.9934402704239}",60,4,10003
PXm4BNjTgWHYClemDAkDjw,Asian Kitchen,8543 Grand Ave,"{'latitude': 40.7358398, 'longitude': -73.8809509}",25,4,11373
SMImQM_JfZkIZwflTgOAoQ,Yi Ji Shi Mo Noodle Corp,88 Elizabeth St,"{'latitude': 40.71824, 'longitude': -73.99583}",5,4.5,10013
x3_DaW2lWCNovheuZV_nAw,小東北 Private Kitchen,3635 Main St,"{'latitude': 40.7624327, 'longitude': -73.8311868}",58,4,11354
yvdaxotCYEt9HNt7GbERJw,Number One Chinese Kitchen,661 Nostrand Ave,"{'latitude': 40.674536, 'longitude': -73.949873}",31,3,11216
uamIIAKNHqBCR50IpEi-TQ,China Cafe,252 St Anns Ave,"{'latitude': 40.8069077, 'longitude': -73.9172121}",3,5,10454
euYzPWTvH9w9KC4wzhzGkQ,Asia,63104 Woodhaven Blvd,"{'latitude': 40.721936, 'longitude': -73.8666669}",29,4,11374
jVuj54_J9z0w9DjKPoUK2g,China Mia,2232 White Plains Rd,"{'latitude': 40.8581892, 'longitude': -73.8675759}",36,4,10467
H87c1gVVCKneyI0LxaDFxQ,Corgi Jianbing,4405 Hunter St,"{'latitude': 40.7474918, 'longitude': -73.9433018}",5,5,11101
EDLKX7cCxPbmbmo1XG3xJQ,Grand Sichuan,342 Grove St,"{'latitude': 40.72047, 'longitude': -74.04252}",443,3,7302
ezh0BG1qWKKLJa99gb-XzQ,Spice Spirit,900 Bergen Ave,"{'latitude': 40.7299773848248, 'longitude': -74.0650781984882}",36,4.5,7306
lmiwPS9tl3cyMDGDeVstqQ,New Apolo,508 Grand St,"{'latitude': 40.71078, 'longitude': -73.95076}",126,3.5,11211
yVDNPV0Yf3vQAsXTJett1g,I Fortune Cookie,44-69 21st St,"{'latitude': 40.7476578, 'longitude': -73.947319}",45,3,11101
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,963 Grand St,"{'latitude': 40.71326, 'longitude': -73.93616}",35,4.5,11211
0d9H27ztGyGHMENp2afAqA,Xi'an Famous Foods,26-19 Jackson Ave,"{'latitude': 40.7475431078662, 'longitude': -73.9417745916491}",4,3.5,11101
G9uSeXMXv6QB8ZEQeOhYVA,Good Friend 1,1376 Nostrand Ave,"{'latitude': 40.65314, 'longitude': -73.9499699}",19,3.5,11226
7Ap1bmY3u_uM9L63fy0g7A,Ho Wah Chinese Restaurant,551 Gates Ave,"{'latitude': 40.6870242760585, 'longitude': -73.944796100731}",6,3.5,11216
e-6UcplEErq2Hj14-eiM6Q,China King,1759 Lexington Ave,"{'latitude': 40.794303, 'longitude': -73.944572}",24,4,10029
2KDvMziRqVxdbgMMO8QExw,Fu Run Dong Bei,40-09 Prince St,"{'latitude': 40.758782, 'longitude': -73.831712}",441,4,11354
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,139 E 45th St,"{'latitude': 40.75322, 'longitude': -73.97399}",143,3,10017
xi_QX5uArqDM4LeL4WIv1Q,Li's Kitchen,2515 Williamsbridge Rd,"{'latitude': 40.8634617, 'longitude': -73.8584642}",29,4,10469
QBhHq4eN7rtFzmDUciVL-Q,King Wok,222 Varick St,"{'latitude': 40.72904, 'longitude': -74.0050399}",123,3.5,10014
ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,213-12 48th Ave,"{'latitude': 40.755368, 'longitude': -73.767415}",426,4.5,11364
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,45-26 46th St,"{'latitude': 40.7425888323281, 'longitude': -73.9189697784327}",155,3.5,11104
MnjB_RIJG0sDTk7dGggA4w,New China,1135 Myrtle Ave,"{'latitude': 40.69701, 'longitude': -73.93612}",11,3.5,11206
5tWpAFpF618KJxBhHJzF7g,E Noodle 粥麵館 - Chinatown,5 Catherine St,"{'latitude': 40.71379, 'longitude': -73.99731}",55,4,10038
AgTj_2PYIKP519hexQCvCg,Mapo Tofu,338 Lexington Ave,"{'latitude': 40.74983, 'longitude': -73.97753}",287,3.5,10016
XmycF9-fpEPlgMe8_qgJrQ,Lucky Eight,5204 8th Ave,"{'latitude': 40.639961, 'longitude': -74.00509}",191,4,11220
d6i6sGHtPmyUkHze5S1lIQ,Hunan House I,382 Summit Ave,"{'latitude': 40.72857, 'longitude': -74.06242}",29,4.5,7306
lKxmH-hQ6ezKbq4URKrd-Q,May Wah Fast Food,190 Hester St,"{'latitude': 40.71825, 'longitude': -73.99842}",303,4,10013
PGBHteqfNcTqesQFKqqdsg,China New Star,2212 Flatbush Ave,"{'latitude': 40.615961, 'longitude': -73.929765}",115,3.5,11234
TV8v5BQXMprtMwhkUXjLdw,Hong Kong Kei One,4207 Hylan Blvd,"{'latitude': 40.5376089, 'longitude': -74.1503651}",41,4.5,10308
RkcQl4uEJWblWf4xX8ssqQ,Wa Jeal Sichuan Chili House,1588 2nd Ave,"{'latitude': 40.77536, 'longitude': -73.95317}",386,3.5,10028
UiBQ8Uyu4wfOtEM1Rr8ycA,Shanghai Asian Cuisine,14A Elizabeth St,"{'latitude': 40.7159077, 'longitude': -73.997383}",449,4,10013
wdGMVLUzocmnl2tST0lheg,YunShang Rice Noodle House,53 Bayard St,"{'latitude': 40.71525, 'longitude': -73.99765}",67,4,10013
qu3niqEXOUdNxCCXnSPBYg,Xi'an Famous Foods,313 6th Ave,"{'latitude': 40.731, 'longitude': -74.00198}",51,4,10014
PQ2ZlhuTlJpvMUgvsAwtmQ,Dong Chun Hong,312 5th Ave,"{'latitude': 40.7470559, 'longitude': -73.985959}",294,3.5,10001
1nE1Kh1NgbtfRKh5byGQkw,Hood Hing Restaurant,198 Underhill Ave,"{'latitude': 40.67469, 'longitude': -73.967}",19,3.5,11238
_hIxEP_Wd13cjNJ1tcf6KQ,Peking Express,237 Nassau Ave,"{'latitude': 40.725971, 'longitude': -73.942817}",30,3.5,11222
77zkzHD6Kavy1vT-sPXxJA,Hang Shing Kitchen,104-09 Metropolitan Ave,"{'latitude': 40.7102074072038, 'longitude': -73.8485997417336}",25,4,11375
unz_YBwCWg-O5id5rxSyDA,Hot Kitchen,251 E 53rd St,"{'latitude': 40.7570698, 'longitude': -73.9674267}",168,3.5,10022
UJtUaOXnwtQA1rb-4BHsCg,Hai Sun Chinese Restaurant,651 Flatbush Ave,"{'latitude': 40.6575736999512, 'longitude': -73.9600143432617}",37,3,11225
wpJGWi1LQsCd7Leq3Y4RqQ,Chef Tan Newport 蜀湘门第,558 Washington Blvd,"{'latitude': 40.7283333339534, 'longitude': -74.0344276659991}",75,4,7310
4NCvsUR3cKLaPgIZJK622w,Chang Hong Chinese Restaurant,409 Irving Ave,"{'latitude': 40.696949, 'longitude': -73.910232}",7,3.5,11237
mm_ThSw5EnaDW2dA7D-49A,Xin Taste Hand Pull Noodle,72-38 Austin St,"{'latitude': 40.7187619329367, 'longitude': -73.8414192059155}",175,4,11375
fLq5j4fkFmPD6I2tt6dSWQ,100% Mr Lin,445 Albee Square W,"{'latitude': 40.6910201049104, 'longitude': -73.9833099022508}",9,4,11201
JaKLZrh1Y_2qB_0Gc3bk3A,Ollie's Sichuan,411 W 42nd St,"{'latitude': 40.75884, 'longitude': -73.99319}",454,3,10036
kH_duDMclQNDlzfd701JzA,No 1 Restaurant,1007 Clarkson Ave,"{'latitude': 40.6584302118089, 'longitude': -73.9245299622416}",5,4.5,11212
m2_ZNFos5ugAwe8ft8eaEw,Eim Khao Mun Kai Elmhurst,81-32 Broadway,"{'latitude': 40.7429414097644, 'longitude': -73.8832733356575}",349,4.5,11373
woylrqH13UJgLHtZx49eIA,Peking Kitchen,344 Classon Ave,"{'latitude': 40.68874, 'longitude': -73.96012}",8,3.5,11238
